USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  25820 14748 ?        Ss   12:23   0:01 /sbin/init
viudes      3509  0.0  0.4 1459790912 216484 ?   Sl   12:24   0:02 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=39 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=83008004 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5382574376822530618,15109250966893118310,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709022856503605
viudes      3518  0.5  0.9 1463784352 458552 ?   Sl   12:24   0:47 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=83053828 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,16374165754356211106,14087677072420154213,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709017234252511
viudes      3529  1.0  0.9 1467736444 458120 ?   Sl   12:24   1:24 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=64 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=83479781 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,16003803802661939224,9235409788908760435,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709046282549830
viudes      3560  0.4  0.7 1459884364 352780 ?   Sl   12:24   0:39 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=65 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=83755148 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2528927715696430107,12391009414837582285,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709047219591679
viudes      3608  0.8  0.7 1461873568 367400 ?   Sl   12:24   1:09 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=31 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=85018521 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,2006139499043335089,4061281063155795312,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709015360168813
viudes      3705  0.0  0.3 1459788332 178276 ?   Sl   12:24   0:00 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=15 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=87591156 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,11818913575546354988,8357100063996961010,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709000367499229
viudes      3740  0.0  0.3 1459788592 177600 ?   Sl   12:24   0:02 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=69 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=89576894 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,9196982801486722418,3204830167693775358,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709050967759075
viudes      3773  0.0  0.3 1459790352 185400 ?   Sl   12:24   0:00 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=14 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=91002493 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,7272399186936806958,1994355572842985365,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190708999430457380
viudes      3799  0.0  0.3 1459789148 185772 ?   Sl   12:25   0:01 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=19 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=92031980 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,14276365731157572277,14006518236121554438,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709004115666625
viudes      3858  0.0  0.3 1459788332 178628 ?   Sl   12:25   0:00 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=18 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=92761677 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,17031072811867419160,7153776950120537122,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709003178624776
viudes      3867  0.0  0.4 1459788328 226760 ?   Sl   12:25   0:02 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=13 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=92854566 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,4875855100975178492,13218767191229645498,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190708998493415531
viudes      3903  0.0  0.5 1459823160 272828 ?   Sl   12:25   0:06 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=26 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=95107011 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,9192259899673890941,7541908609532253753,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709010674959568
viudes      4042  0.1  0.3 883132 187828 ?       Sl   12:25   0:09 alacritty --working-directory=/home/viudes
viudes      4070  0.0  0.0      0     0 ?        Z    12:25   0:00 [xdg-terminal-ex] <defunct>
root        4076  0.0  0.0      0     0 ?        S    12:25   0:00 [nvidia-drm/timeline-24]
viudes      4077  0.0  0.0   7964  7128 pts/0    Ss   12:25   0:00 /bin/bash
viudes      4779  0.2  0.8 1461800508 420652 ?   Sl   12:26   0:22 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=86 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=158249453 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,3086343041599134651,14162129883102792447,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709066897470508
viudes      4796  0.2  0.8 1459794032 398316 ?   Sl   12:26   0:19 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=87 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=161036457 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,4790247608071770615,9689323301135467563,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709067834512357
viudes      5009  0.0  0.4 1459796516 204972 ?   Sl   12:26   0:01 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=95 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=176019273 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,5717701166586698945,9971409324623088067,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709075330847149
viudes      6790  0.0  0.5 1461786428 267364 ?   Sl   12:29   0:06 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=112 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=340645153 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,1760123126837272872,9605538674591332013,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709091260558582
viudes      7562  0.0  0.4 1459800860 217048 ?   Sl   12:30   0:03 /opt/brave-bin/brave --type=renderer --crashpad-handler-pid=2264 --enable-crash-reporter=49c4c3ba-92f5-4ab5-8df9-7cab9e210f78, --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --change-stack-guard-on-fork=enable --ozone-platform=wayland --lang=en-US --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=40 --time-ticks-at-unix-epoch=-1777994608818440 --launch-time-ticks=416477312 --shared-files=v8_context_snapshot_data:100 --metrics-shmem-handle=4,i,17829195538673187000,12276988366489711994,2097152 --field-trial-handle=3,i,10738004609442234984,14680237273520279162,262144 --enable-features=TouchpadOverscrollHistoryNavigation --disable-features=EyeDropper --variations-seed-version=main@aeaac611db040c4ed7f358e4c550fc73cce9081a --pseudonymization-salt-handle=7,i,6257155813167084313,540729050803542187,4 --trace-process-track-uuid=3190709023793545454
root        9069  0.0  0.0      0     0 ?        I    12:33   0:00 [kworker/3:0]
root       11700  0.0  0.0      0     0 ?        I    12:38   0:00 [kworker/1:0-events]
root       18139  0.0  0.0      0     0 ?        I    12:53   0:00 [kworker/10:0-mm_percpu_wq]
root       40543  0.0  0.0      0     0 ?        I    13:43   0:00 [kworker/9:0-mm_percpu_wq]
viudes     47091  0.1  0.4 1461551968 210604 ?   SLsl 13:56   0:04 /opt/visual-studio-code/code
viudes     47094  0.0  0.1 33843680 54024 ?      S    13:56   0:00 /opt/visual-studio-code/code --type=zygote --no-zygote-sandbox
viudes     47095  0.0  0.1 33843672 52900 ?      S    13:56   0:00 /opt/visual-studio-code/code --type=zygote
viudes     47097  0.0  0.0 33843700 13052 ?      S    13:56   0:00 /opt/visual-studio-code/code --type=zygote
viudes     47112  0.0  0.0 50353720 3712 ?       Sl   13:56   0:00 /opt/visual-studio-code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/viudes/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=f6078f8f-b495-43f2-bb93-50cc0266d818&iid=f6078f8f-b495-43f2-bb93-50cc0266d818&sid=f6078f8f-b495-43f2-bb93-50cc0266d818 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.118.1 --annotation=lsb-release=Arch Linux --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=39.8.8 --initial-client-fd=48 --shared-client-connection
viudes     47128  0.4  0.6 38856724 321432 ?     Sl   13:56   0:11 /opt/visual-studio-code/code --type=zygote --no-zygote-sandbox
viudes     47138  0.0  0.1 34000544 78108 ?      Sl   13:56   0:00 /proc/self/exe --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --crashpad-handler-pid=47112 --enable-crash-reporter=d26697e5-a289-4b26-8235-f052af6f241a,no_channel --user-data-dir=/home/viudes/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8481779420190272141,12969550607686167756,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041
root       47155  0.0  0.0      0     0 ?        S    13:56   0:00 [nvidia-drm/timeline-13a]
viudes     47161  0.7  0.7 1461458496 370160 ?   Sl   13:56   0:19 /opt/visual-studio-code/code --type=zygote
viudes     47220  0.3  1.1 1461702496 554020 ?   Sl   13:56   0:09 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --dns-result-order=ipv4first --experimental-network-inspection --inspect-port=0 --js-flags=--nodecommit_pooled_pages --crashpad-handler-pid=47112 --enable-crash-reporter=d26697e5-a289-4b26-8235-f052af6f241a,no_channel --user-data-dir=/home/viudes/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8481779420190272141,12969550607686167756,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708990997080739
viudes     47248  0.0  0.2 1476333444 142788 ?   Sl   13:56   0:01 /opt/visual-studio-code/code --max-old-space-size=3072 /home/viudes/.vscode/extensions/ms-vscode.vscode-typescript-next-6.0.20260416/node_modules/typescript/lib/tsserver.js --serverMode partialSemantic --useInferredProjectPerProjectRoot --disableAutomaticTypingAcquisition --cancellationPipeName /tmp/vscode-typescript1000/f7705f557008b9c980af/tscancellation-c8a1c431d367b2867ec8.tmp* --globalPlugins @vscode/copilot-typescript-server-plugin --pluginProbeLocations /opt/visual-studio-code/resources/app/extensions/copilot --locale en --noGetErrOnBackgroundUpdate --canUseWatchEvents --validateDefaultNpmLocation --useNodeIpc
viudes     47249  1.0  1.2 1459556228 631968 ?   Sl   13:56   0:27 /opt/visual-studio-code/code --max-old-space-size=3072 /home/viudes/.vscode/extensions/ms-vscode.vscode-typescript-next-6.0.20260416/node_modules/typescript/lib/tsserver.js --useInferredProjectPerProjectRoot --enableTelemetry --cancellationPipeName /tmp/vscode-typescript1000/f7705f557008b9c980af/tscancellation-ac4b28a8234d18772244.tmp* --globalPlugins @vscode/copilot-typescript-server-plugin --pluginProbeLocations /opt/visual-studio-code/resources/app/extensions/copilot --locale en --noGetErrOnBackgroundUpdate --canUseWatchEvents --validateDefaultNpmLocation --useNodeIpc
viudes     47264  0.0  0.2 1478147920 130600 ?   Sl   13:56   0:02 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --js-flags=--nodecommit_pooled_pages --crashpad-handler-pid=47112 --enable-crash-reporter=d26697e5-a289-4b26-8235-f052af6f241a,no_channel --user-data-dir=/home/viudes/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8481779420190272141,12969550607686167756,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708991934122588
viudes     47301  0.1  0.3 1461387664 195096 ?   Sl   13:56   0:03 /proc/self/exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --render-node-override=/dev/dri/renderD128 --js-flags=--nodecommit_pooled_pages --crashpad-handler-pid=47112 --enable-crash-reporter=d26697e5-a289-4b26-8235-f052af6f241a,no_channel --user-data-dir=/home/viudes/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,8481779420190272141,12969550607686167756,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,LocalNetworkAccessChecks,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708992871164437
viudes     47305  0.0  0.1 1459556228 87568 ?    Sl   13:56   0:00 /opt/visual-studio-code/code /home/viudes/.vscode/extensions/formulahendry.auto-rename-tag-0.1.10/packages/server/dist/serverMain.js --node-ipc --clientProcessId=47220
viudes     47402  0.0  0.2 1476333444 109328 ?   Sl   13:56   0:00 /opt/visual-studio-code/code /home/viudes/.vscode/extensions/ms-vscode.vscode-typescript-next-6.0.20260416/node_modules/typescript/lib/typingsInstaller.js --globalTypingsCacheLocation /home/viudes/.cache/typescript/6.0 --enableTelemetry --typesMapLocation /home/viudes/.vscode/extensions/ms-vscode.vscode-typescript-next-6.0.20260416/node_modules/typescript/lib/typesMap.json --validateDefaultNpmLocation
viudes     47449  0.0  0.1 1476333444 87320 ?    Sl   13:56   0:00 /opt/visual-studio-code/code /home/viudes/.vscode/extensions/dbaeumer.vscode-eslint-3.0.24/server/out/eslintServer.js --node-ipc --clientProcessId=47220
viudes     47686  0.0  0.0  39260  4820 ?        Sl   13:56   0:00 /home/viudes/.vscode/extensions/ms-python.vscode-python-envs-1.28.0-linux-x64/python-env-tools/bin/pet server
